銀行名稱,銀行代碼,卡片名稱,卡片類型,回饋亮點1,回饋亮點2,回饋亮點3,申辦連結,資料來源,更新時間
玉山銀行,esun,中友百貨悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/chungyo-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,中醫師無限卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/chinese-physician-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,全球企業卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro#7,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,公務人員國民旅遊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/travel-card/traveler-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,南山人壽悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/ns-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,啄木鳥悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/woodpeckers-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,國民旅遊卡 / 採購卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro#5,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,大江聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/metrowalk,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,寶雅悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/poya-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,山隆優油鈦金卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/shanloong-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,建築師無限卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/architect-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,悠遊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,政府網路採購卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/travel-card/government,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,會計師無限卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/accountant-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,民間版國民旅遊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/travel-card/traveler-popular-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,清華認同卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/NTUH-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,牙醫師無限卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/dentist-infinite-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山 Pi 拍兔簽帳金融卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/debit-card/Pi-debit-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山 Pi 拍錢包信用卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/pi-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山JCB晶緻悠遊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/jcb-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山Only卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/only-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山Unicard,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/unicard,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山icash聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/icash-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山世界卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/WORLD,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山台灣黑熊認同卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/bear-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山商務御璽卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/business-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山宏匯廣場聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/Honhui-Plaza,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山幸運PLUS鈦金卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/plus-titanium-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山幸運鈦金卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/titanium-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山御璽卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/signature-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山悠遊簽帳金融卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/debit-card/debit-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/easy-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山愛心卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/blood-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山數位e卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/e-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山數位保險卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/inscard,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山易遊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/eztravel,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山星宇航空聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/starlux-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山漢神巨蛋聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/hs-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山熊本熊卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/kumamon_card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山簽帳金融卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/debit-card/Visa-debit-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山蘭城新月聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/luna-plaza,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山雙幣信用卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/dualcurrency-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,玉山ＵBear信用卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/bank-card/u-bear,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,耐斯廣場NP聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/nice-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,藥師信用卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/pharmacist-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,賀寶芙悠遊聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/herbalife-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,醫師尊榮御璽卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/doctor-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,醫師尊榮無限卡,高階卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/world-card/doctor-infinite-card,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,雙北市牙醫師公會會員卡,一般,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/TDA,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
玉山銀行,esun,麗寶聯名卡,聯名卡,,,,https://www.esunbank.com/zh-tw/personal/credit-card/intro/co-branded-card/LIH-PAO,https://www.esunbank.com/zh-tw/personal/credit-card/intro,2026-05-30
