年,月-期底,機構類型名稱,機構名稱,流通卡數-張,有效卡數-張,本月發卡數-張,本月停卡數-張,循環信用餘額-新臺幣百萬元,本月簽帳金額-新臺幣百萬元,本月預借現金金額-新臺幣百萬元,逾期帳款比率-%,備抵呆帳提足率-%,本月轉銷呆帳金額-新臺幣百萬元,循環信用利息收入-新臺幣百萬元,簽帳手續費收入-新臺幣百萬元,預借現金手續費-新臺幣百萬元,收單特約商店家數-家
105,10,本國銀行,台新國際商業銀行#,3653400,2558405,42047,13528,10193,18134,168,0.23,613.83,24,99,253,8,101507
105,10,本國銀行,大眾商業銀行#,600274,324751,8732,6284,929,1937,74,0.02,487.84,14,21,34,1,896
105,10,本國銀行,日盛國際商業銀行#,177028,100550,439,2115,442,385,6,0.3,223.13,2,5,5,0,38
105,10,本國銀行,安泰商業銀行,181786,69805,761,444,379,441,1,0.61,307.43,0,4,7,0,5
105,10,本國銀行,中國信託商業銀行#,5944803,3832198,55229,39027,14778,26159,652,0.16,618.41,70,155,330,37,102425
105,10,信用卡公司,台灣樂天信用卡股份有限公司,181475,136601,11237,446,125,687,2,0.21,237.25,0,3,14,0,0
105,10,信用卡公司,台灣美國運通國際(股)公司,168882,113168,3045,2725,342,3849,1,0.32,261.09,2,3,75,0,83330
105,10,信用卡公司,台灣永旺信用卡(股)公司,82388,36295,97,4392,269,140,3,0.91,2144.84,2,2,2,0,220
105,10,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8405
105,10,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94997
105,11,本國銀行,臺灣銀行#,232084,111037,2060,1403,228,636,1,0.37,531.9,1,2,11,0,1307
105,11,本國銀行,臺灣土地銀行,231633,128021,3324,988,287,866,1,0.43,1000.64,2,3,13,0,4124
105,11,本國銀行,合作金庫商業銀行#,447070,270979,13897,3707,643,2592,3,0.36,290.39,8,6,23,0,30205
105,11,本國銀行,第一商業銀行#,949771,638761,10289,10740,1443,4433,18,0.17,1836.2,6,14,56,0,4654
105,11,本國銀行,華南商業銀行#,919883,669791,43145,9308,814,4474,2,0.16,489.54,0,9,72,0,5739
105,11,本國銀行,彰化商業銀行,424956,208007,2873,2889,371,1270,1,0.39,562.81,2,4,20,0,2466
105,11,本國銀行,上海商業儲蓄銀行,355790,177372,2243,1977,712,1042,7,0.92,664.09,0,7,18,0,471
105,11,本國銀行,台北富邦銀行#,2380252,1735310,26169,24736,6204,17557,54,0.14,809.59,24,66,239,2,888
105,11,本國銀行,國泰世華商業銀行#,5857165,4142569,82936,121487,15061,39872,258,0.12,2455.27,31,170,414,8,25161
105,11,本國銀行,高雄銀行,10186,4582,148,40,9,145,0,0.2,355.93,0,0,0,0,1035
105,11,本國銀行,兆豐國際商業銀行#,605303,414825,8199,8069,1162,2526,6,0.19,548.72,3,14,43,0,62
105,11,本國銀行,花旗(台灣)商業銀行,2885489,2451088,18180,39204,15776,20293,196,0.53,600.75,120,190,265,6,37869
105,11,本國銀行,澳盛(台灣)商業銀行,552226,332581,5114,4434,2966,3075,23,0.38,413.01,15,42,23,1,867
105,11,本國銀行,臺灣中小企業銀行,330015,125971,821,1482,450,971,4,0.18,140.46,2,6,9,0,15
105,11,本國銀行,渣打國際商業銀行,350557,212022,1740,3909,1861,1475,9,0.34,560.11,8,22,23,0,30
105,11,本國銀行,台中商業銀行,202330,78928,3119,1545,260,532,0,1.48,329.5,9,3,1,0,723
105,11,本國銀行,滙豐(台灣)商業銀行,595787,408799,6019,9694,2641,4425,53,0.28,2420.65,8,31,61,1,0
105,11,本國銀行,華泰商業銀行,10145,6177,9,16,20,51,0,0.78,218.36,0,0,1,0,0
105,11,本國銀行,臺灣新光商業銀行#,904310,482356,7656,8655,2022,4391,13,0.24,229.02,7,24,73,0,1947
105,11,本國銀行,陽信商業銀行,89050,50510,1904,790,245,297,0,0.69,712.91,0,2,3,0,353
105,11,本國銀行,三信商業銀行,17135,11062,140,62,30,106,0,0.66,4506.09,0,0,1,0,0
105,11,本國銀行,聯邦商業銀行,2016599,1065917,38820,31506,4851,7124,107,0.28,120.48,16,43,107,1,9009
105,11,本國銀行,遠東國際商業銀行,1834442,1068005,115106,66110,4683,4677,234,0.39,100.42,17,68,72,1,4286
105,11,本國銀行,元大商業銀行#,568331,359748,14592,4305,469,4499,1,0.13,1164.58,1,6,77,0,139
105,11,本國銀行,永豐商業銀行#,1955180,1313377,20467,15715,4868,6901,120,0.36,582.33,12,59,185,3,7757
105,11,本國銀行,玉山商業銀行#,4268236,2974673,52923,25310,11387,23307,193,0.26,968.91,38,135,332,7,42057
105,11,本國銀行,凱基商業銀行#,502604,198367,11079,17473,1085,1031,11,0.98,145.71,5,14,8,0,7731
105,11,本國銀行,星展(台灣)商業銀行,12717,5806,31,74,22,56,0,1.82,595.68,0,0,1,0,0
105,11,本國銀行,台新國際商業銀行#,3723566,2593486,82338,12172,10174,18823,154,0.23,607.07,24,95,259,8,102554
105,11,本國銀行,大眾商業銀行#,601914,325306,8626,6932,938,2080,77,0.0,493.63,11,20,36,1,924
105,11,本國銀行,日盛國際商業銀行#,175602,100610,429,1855,442,401,5,0.26,233.96,1,5,6,0,56
105,11,本國銀行,安泰商業銀行,181794,70147,778,457,372,457,1,0.72,309.37,0,4,7,0,5
105,11,本國銀行,中國信託商業銀行#,5961487,3842312,56109,39963,14796,27223,770,0.16,606.77,60,149,344,41,102621
105,11,信用卡公司,台灣樂天信用卡股份有限公司,195878,145183,14608,504,138,768,2,0.13,311.91,0,3,10,0,0
105,11,信用卡公司,台灣美國運通國際(股)公司,169817,113200,3662,2727,348,4006,1,0.3,253.3,4,3,83,0,83190
105,11,信用卡公司,台灣永旺信用卡(股)公司,81697,35921,122,863,266,139,2,0.89,2041.26,1,2,2,0,208
105,11,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8312
105,11,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,95260
105,12,本國銀行,臺灣銀行#,234851,114969,4625,2170,226,641,1,0.48,392.35,1,2,11,0,1307
105,12,本國銀行,臺灣土地銀行,233952,129511,3520,1099,296,903,1,0.45,1026.8,2,3,13,0,4116
105,12,本國銀行,合作金庫商業銀行#,457738,278170,14319,3667,635,2703,4,0.19,340.32,5,6,22,0,30172
105,12,本國銀行,第一商業銀行#,951071,640575,8179,9891,1471,4171,17,0.18,1725.62,5,14,49,0,4800
105,12,本國銀行,華南商業銀行#,926221,679902,16276,9511,840,4065,2,0.06,904.5,12,9,73,0,5721
105,12,本國銀行,彰化商業銀行,424551,207437,1289,2939,304,1313,1,0.14,1003.18,4,5,32,0,2725
105,12,本國銀行,上海商業儲蓄銀行,355846,177568,1800,1744,727,1083,7,0.73,861.61,6,7,18,0,475
105,12,本國銀行,台北富邦銀行#,2392960,1745168,37716,25008,6195,18735,54,0.14,818.58,22,70,261,2,923
105,12,本國銀行,國泰世華商業銀行#,5889738,4170575,71832,39259,15371,38956,237,0.12,2459.95,28,177,380,7,25246
105,12,本國銀行,高雄銀行,10324,4601,170,32,8,133,0,0.65,177.13,0,0,1,0,1030
105,12,本國銀行,兆豐國際商業銀行#,603332,416322,5874,7845,1167,2512,5,0.19,590.29,3,14,42,0,62
105,12,本國銀行,花旗(台灣)商業銀行,2883733,2445067,16906,29140,16206,20851,204,0.67,481.58,0,199,270,6,37512
105,12,本國銀行,澳盛(台灣)商業銀行,539382,330412,4660,17471,2960,3007,27,0.42,404.75,13,40,29,1,867
105,12,本國銀行,臺灣中小企業銀行,329157,125384,646,1504,451,978,3,0.15,147.16,3,8,9,0,18
105,12,本國銀行,渣打國際商業銀行,350232,212512,1522,4515,1852,1367,9,0.4,549.43,9,21,21,0,30
105,12,本國銀行,台中商業銀行,203995,79552,2902,1173,273,549,0,1.59,304.75,0,3,7,0,718
105,12,本國銀行,滙豐(台灣)商業銀行,590415,405949,5131,10503,2626,4301,57,0.28,2434.91,9,31,63,1,0
105,12,本國銀行,華泰商業銀行,10138,6065,13,16,18,61,0,1.12,206.37,0,0,1,0,0
105,12,本國銀行,臺灣新光商業銀行#,902878,483351,6748,8180,2018,3740,13,0.26,228.32,7,22,72,0,1933
105,12,本國銀行,陽信商業銀行,89207,50260,905,748,241,265,0,0.06,1141.86,5,2,2,0,367
105,12,本國銀行,三信商業銀行,17073,11029,113,99,29,120,0,0.29,6790.52,1,0,1,0,0
105,12,本國銀行,聯邦商業銀行,2015520,1083892,32811,33890,4908,7332,96,0.29,119.71,15,43,109,1,8775
105,12,本國銀行,遠東國際商業銀行,1790432,1095414,12466,56511,4688,4496,222,0.36,100.35,24,69,60,1,5608
105,12,本國銀行,元大商業銀行#,578740,370293,13178,4617,529,4542,1,0.12,1171.18,3,6,77,0,139
105,12,本國銀行,永豐商業銀行#,1935059,1273076,13282,33403,4875,6735,111,0.38,569.72,15,58,99,3,7853
105,12,本國銀行,玉山商業銀行#,4293887,2990512,49072,23421,11476,27059,202,0.26,928.52,44,133,339,7,43140
105,12,本國銀行,凱基商業銀行#,498074,198100,10199,14720,1089,1152,10,0.97,152.11,6,13,8,0,7814
105,12,本國銀行,星展(台灣)商業銀行,12663,5765,15,69,21,51,0,0.96,1006.52,1,0,1,0,0
105,12,本國銀行,台新國際商業銀行#,3776524,2640499,76417,23459,10158,18366,172,0.23,606.05,23,99,250,8,103323
105,12,本國銀行,大眾商業銀行#,603720,325382,8243,6395,937,2073,79,0.0,515.59,8,23,36,1,933
105,12,本國銀行,日盛國際商業銀行#,174506,99902,452,1548,435,396,7,0.25,217.28,2,4,6,0,75
105,12,本國銀行,安泰商業銀行,181469,69831,749,352,366,482,1,0.2,174.88,14,4,7,0,5
105,12,本國銀行,中國信託商業銀行#,5984594,3853818,57723,36103,14930,27157,736,0.16,603.99,64,156,346,41,102860
105,12,信用卡公司,台灣樂天信用卡股份有限公司,208479,153990,12794,441,147,813,2,0.18,232.86,0,3,14,0,0
105,12,信用卡公司,台灣美國運通國際(股)公司,170064,113332,3729,3482,344,4047,1,0.19,296.97,8,3,84,0,83639
105,12,信用卡公司,台灣永旺信用卡(股)公司,81081,35641,109,723,265,151,3,1.03,1761.31,2,2,2,0,206
105,12,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8295
105,12,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,96061
106,1,本國銀行,臺灣銀行#,237251,117561,5515,1282,223,617,1,0.48,389.44,1,2,10,0,1313
106,1,本國銀行,臺灣土地銀行,234869,129536,1826,1017,298,827,1,0.4,873.8,2,3,12,0,4130
106,1,本國銀行,合作金庫商業銀行#,457675,280538,5334,5503,648,2448,3,0.42,262.3,0,6,19,0,30240
106,1,本國銀行,第一商業銀行#,951889,639362,7057,8798,1449,3819,14,0.19,1685.27,6,14,42,0,4859
106,1,本國銀行,華南商業銀行#,926657,682734,11674,10771,800,3712,1,0.13,575.83,0,9,69,0,5754
106,1,本國銀行,彰化商業銀行,414315,204139,2172,2754,304,1174,1,0.16,966.42,1,4,17,0,2777
106,1,本國銀行,上海商業儲蓄銀行,356037,176616,1778,1587,698,969,6,0.8,705.19,0,6,16,0,480
106,1,本國銀行,台北富邦銀行#,2404632,1754427,31811,20139,6143,19151,43,0.11,940.74,24,61,236,2,962
106,1,本國銀行,國泰世華商業銀行#,5907666,4205251,57478,39550,15370,32256,188,0.13,2468.2,30,172,309,6,25386
106,1,本國銀行,高雄銀行,10335,4540,59,48,7,113,0,1.02,169.03,0,0,0,0,1025
106,1,本國銀行,兆豐國際商業銀行#,600551,413134,3177,5958,1185,2444,5,0.19,578.78,3,13,43,0,62
106,1,本國銀行,花旗(台灣)商業銀行,2877031,2438053,15462,31778,16059,21286,178,0.53,593.55,130,200,271,5,37462
106,1,本國銀行,澳盛(台灣)商業銀行,537019,328046,3831,6090,2949,2831,20,0.47,220.53,12,38,25,1,864
106,1,本國銀行,臺灣中小企業銀行,328151,124851,536,1542,449,897,3,0.17,142.86,2,6,9,0,35
106,1,本國銀行,渣打國際商業銀行,346871,210680,927,3334,1843,1294,8,0.39,550.69,9,24,20,0,30
106,1,本國銀行,台中商業銀行,204232,80231,1431,1089,280,508,0,2.04,239.24,0,4,6,0,722
106,1,本國銀行,滙豐(台灣)商業銀行,586569,403189,6094,9940,2603,4120,46,0.26,2496.35,7,29,66,1,0
106,1,本國銀行,華泰商業銀行,10120,6045,9,22,19,52,0,0.92,270.85,0,0,1,0,0
106,1,本國銀行,臺灣新光商業銀行#,902076,482241,5907,6709,2033,3919,10,0.23,237.48,7,22,63,0,1943
106,1,本國銀行,陽信商業銀行,89408,50027,1103,903,240,269,0,0.3,885.32,0,2,3,0,379
106,1,本國銀行,三信商業銀行,17011,11032,171,142,25,105,0,0.31,6832.66,0,0,1,0,0
106,1,本國銀行,聯邦商業銀行,2009096,1097626,32204,38628,4893,7270,91,0.29,121.79,15,45,105,1,8765
106,1,本國銀行,遠東國際商業銀行,1487899,918391,9628,312199,5067,4355,201,0.34,100.45,17,70,64,1,5608
106,1,本國銀行,元大商業銀行#,583823,376495,9171,5830,474,4206,1,0.12,1160.57,2,6,71,0,139
106,1,本國銀行,永豐商業銀行#,1933187,1154297,10837,12709,4863,6299,87,0.38,553.53,15,60,107,3,7995
106,1,本國銀行,玉山商業銀行#,4314117,3005237,43494,23264,11574,25049,155,0.26,897.75,44,121,315,7,44726
106,1,本國銀行,凱基商業銀行#,492069,197910,8815,14855,1095,995,8,1.05,141.64,7,13,9,0,7861
106,1,本國銀行,星展(台灣)商業銀行,12625,5710,17,55,21,45,0,1.17,756.33,0,0,1,0,0
106,1,本國銀行,台新國際商業銀行#,3817341,2672764,54405,13588,10163,17301,156,0.23,608.01,26,99,242,7,106194
106,1,本國銀行,大眾商業銀行#,595585,322893,7087,15169,937,1877,39,0.0,503.15,10,20,32,1,949
106,1,本國銀行,日盛國際商業銀行#,174183,98159,430,753,423,366,7,0.22,200.51,2,4,6,0,86
106,1,本國銀行,安泰商業銀行,181301,69567,519,402,363,450,1,0.32,191.19,0,4,7,0,5
106,1,本國銀行,中國信託商業銀行#,6014181,3871986,64863,33265,14982,25009,582,0.16,632.97,63,157,316,36,102898
106,1,信用卡公司,台灣樂天信用卡股份有限公司,221248,160410,13022,546,140,738,1,0.17,269.73,1,3,16,0,0
106,1,信用卡公司,台灣美國運通國際(股)公司,170083,113398,2747,2728,353,4091,2,0.14,400.0,4,3,81,0,84127
106,1,信用卡公司,台灣永旺信用卡(股)公司,77889,35329,72,3363,264,151,2,0.99,1882.25,2,2,2,0,202
106,1,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8271
106,1,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,96675
106,2,本國銀行,臺灣銀行#,242083,122677,6068,1579,218,598,1,0.31,615.53,3,2,9,0,1321
106,2,本國銀行,臺灣土地銀行,235667,127861,1783,1128,298,799,1,0.35,872.21,3,3,12,0,4123
106,2,本國銀行,合作金庫商業銀行#,457384,281481,4434,4832,650,2324,2,0.56,254.69,3,6,17,0,29833
106,2,本國銀行,第一商業銀行#,953795,637119,8231,9053,1422,3857,12,0.19,1704.3,6,14,40,0,4897
106,2,本國銀行,華南商業銀行#,929788,683984,14301,10958,740,3772,1,0.21,439.94,0,9,64,0,5714
106,2,本國銀行,彰化商業銀行,415858,202821,3435,2851,303,1152,0,0.15,939.33,2,4,17,0,2837
106,2,本國銀行,上海商業儲蓄銀行,357095,176317,2704,1646,691,992,4,0.74,818.56,6,8,16,0,483
106,2,本國銀行,台北富邦銀行#,2305035,1697473,21345,120942,5920,14634,34,0.13,844.71,23,56,222,1,951
106,2,本國銀行,國泰世華商業銀行#,5928560,4198904,57194,36300,15466,31517,153,0.14,2468.59,31,182,293,6,25409
106,2,本國銀行,高雄銀行,10335,4430,55,55,7,100,0,1.07,171.23,0,0,0,0,1019
106,2,本國銀行,兆豐國際商業銀行#,600679,407685,4973,4845,1168,2092,3,0.19,555.57,3,13,35,0,62
106,2,本國銀行,花旗(台灣)商業銀行,2880206,2426280,17358,23411,15391,18021,121,0.66,482.35,0,179,234,3,37226
106,2,本國銀行,澳盛(台灣)商業銀行,536628,323905,4350,4692,2928,2742,17,0.43,231.63,13,36,26,1,730
106,2,本國銀行,臺灣中小企業銀行,326659,123791,502,1994,452,883,2,0.14,138.44,2,5,8,0,41
106,2,本國銀行,渣打國際商業銀行,343681,207290,920,3650,1810,1209,6,0.42,548.11,10,18,18,0,30
106,2,本國銀行,台中商業銀行,204532,79939,1605,1122,249,510,0,2.32,222.11,0,3,6,0,709
106,2,本國銀行,滙豐(台灣)商業銀行,585449,400027,6688,7808,2564,3945,33,0.31,2320.36,8,29,51,1,0
106,2,本國銀行,華泰商業銀行,10125,6032,21,16,22,46,0,1.29,231.25,0,0,1,0,0
106,2,本國銀行,臺灣新光商業銀行#,904813,480421,10698,7961,2023,3557,9,0.25,233.27,5,22,64,0,1957
106,2,本國銀行,陽信商業銀行,90001,49488,1707,1111,243,275,0,1.27,549.18,0,2,3,0,394
106,2,本國銀行,三信商業銀行,16973,11022,203,96,26,123,0,0.34,6342.5,0,0,1,0,0
106,2,本國銀行,聯邦商業銀行,2009697,1104918,22404,21803,4864,6186,55,0.3,119.82,16,43,90,1,10697
106,2,本國銀行,遠東國際商業銀行,1493485,936542,14084,8529,4883,4004,135,0.34,100.3,18,71,37,1,7231
106,2,本國銀行,元大商業銀行#,592977,382340,12136,4641,468,4246,0,0.12,1125.56,2,6,70,0,136
106,2,本國銀行,永豐商業銀行#,1931225,1067475,11939,13901,4786,6022,61,0.4,549.8,15,58,85,2,8026
106,2,本國銀行,玉山商業銀行#,4336540,3014488,44934,22511,11230,21576,114,0.26,950.88,45,94,280,6,46212
106,2,本國銀行,凱基商業銀行#,484556,195606,7134,14654,1072,966,6,0.92,145.45,5,11,8,0,7947
106,2,本國銀行,星展(台灣)商業銀行,12602,5645,17,40,22,42,0,1.08,929.0,0,0,1,0,0
106,2,本國銀行,台新國際商業銀行#,3848454,2683466,46351,15238,10067,17136,115,0.23,613.07,27,90,217,7,107176
106,2,本國銀行,大眾商業銀行#,596146,322609,6802,6208,903,1722,27,0.0,526.86,10,19,29,1,963
106,2,本國銀行,日盛國際商業銀行#,173592,96328,388,979,422,388,4,0.29,226.01,1,4,5,0,90
106,2,本國銀行,安泰商業銀行,181148,68981,523,447,358,386,1,0.36,216.85,0,4,6,0,5
106,2,本國銀行,中國信託商業銀行#,6042236,3888246,69826,36004,14806,24933,458,0.15,616.2,62,137,342,33,102965
106,2,信用卡公司,台灣樂天信用卡股份有限公司,233475,166980,12471,489,152,878,1,0.16,283.25,0,4,20,0,0
106,2,信用卡公司,台灣美國運通國際(股)公司,170153,112369,2755,2685,353,3206,2,0.14,432.5,2,3,67,0,84560
106,2,信用卡公司,台灣永旺信用卡(股)公司,77367,34824,61,666,261,141,2,1.13,1764.85,2,2,2,0,199
106,2,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8270
106,2,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,96884
106,3,本國銀行,臺灣銀行#,246554,127515,6035,2031,219,716,2,0.22,620.88,2,3,12,0,1320
106,3,本國銀行,臺灣土地銀行,238923,128368,4197,1592,303,901,1,0.49,790.6,2,4,13,0,4115
106,3,本國銀行,合作金庫商業銀行#,460340,283855,7299,4453,628,2856,3,0.4,246.42,7,6,24,0,29585
106,3,本國銀行,第一商業銀行#,958755,636254,12413,11055,1406,4431,16,0.21,1625.43,6,12,53,0,5051
106,3,本國銀行,華南商業銀行#,941621,696201,23884,11502,827,4327,2,0.08,739.49,16,10,73,0,5697
106,3,本國銀行,彰化商業銀行,418948,203792,5331,3412,353,1321,0,0.38,528.27,2,4,19,0,2989
106,3,本國銀行,上海商業儲蓄銀行,360783,180941,5571,1883,686,1141,7,1.03,656.47,0,8,19,0,490
106,3,本國銀行,台北富邦銀行#,2310957,1716673,29896,23974,5816,20687,57,0.15,777.48,22,79,279,2,978
106,3,本國銀行,國泰世華商業銀行#,5962349,4207495,75877,42088,14981,41143,245,0.14,2477.73,35,163,377,6,26482
106,3,本國銀行,高雄銀行,10333,4358,62,65,8,136,0,0.91,165.45,0,0,1,0,1013
106,3,本國銀行,兆豐國際商業銀行#,601327,405872,5856,5208,1106,2449,4,0.19,566.98,4,17,36,0,62
106,3,本國銀行,花旗(台灣)商業銀行,2861481,2432340,22321,30738,15917,19236,185,0.54,600.88,117,196,250,5,37065
106,3,本國銀行,澳盛(台灣)商業銀行,537755,325002,6142,5147,2916,3201,27,0.42,264.56,15,48,28,1,730
106,3,本國銀行,臺灣中小企業銀行,324713,123126,751,2697,436,917,4,0.2,135.32,3,6,9,0,67
106,3,本國銀行,渣打國際商業銀行,341006,206715,1664,4602,1772,1350,11,0.47,543.26,8,19,21,0,30
106,3,本國銀行,台中商業銀行,205546,80194,2403,1351,272,584,0,2.68,209.46,0,3,8,0,707
106,3,本國銀行,滙豐(台灣)商業銀行,584317,398519,8317,9449,2555,4675,48,0.33,2348.01,10,32,64,1,0
106,3,本國銀行,華泰商業銀行,10185,6035,88,28,18,55,0,0.87,236.68,0,0,1,0,0
106,3,本國銀行,臺灣新光商業銀行#,912987,483775,15755,7581,1948,4333,13,0.27,234.87,7,24,71,0,1959
106,3,本國銀行,陽信商業銀行,91581,49195,2822,1245,230,312,0,0.08,1142.85,8,3,3,0,443
106,3,本國銀行,三信商業銀行,17000,11105,219,107,29,108,0,0.28,6945.27,0,0,1,0,0
106,3,本國銀行,聯邦商業銀行,2008953,1103764,29743,30487,4877,6980,75,0.29,121.13,16,42,99,1,10729
106,3,本國銀行,遠東國際商業銀行,1499280,959883,16553,10792,4538,4517,234,0.34,100.51,18,67,52,1,7232
106,3,本國銀行,元大商業銀行#,610002,395101,20381,5553,502,5286,1,0.12,1204.93,2,6,89,0,137
106,3,本國銀行,永豐商業銀行#,1858776,1068362,15901,88350,4762,7335,104,0.39,575.66,17,53,101,2,8004
106,3,本國銀行,玉山商業銀行#,4368926,3035991,57240,24854,11306,24610,202,0.26,936.73,44,181,334,6,46719
106,3,本國銀行,凱基商業銀行#,484197,196927,12145,12479,1071,1114,9,0.91,139.13,6,15,9,0,8121
106,3,本國銀行,星展(台灣)商業銀行,12571,5610,25,56,21,57,0,0.19,4077.28,0,0,1,0,0
106,3,本國銀行,台新國際商業銀行#,3889025,2721683,58663,18092,10041,18887,197,0.24,630.05,25,98,249,9,108374
106,3,本國銀行,大眾商業銀行#,576380,324600,8133,27768,909,2081,55,0.0,534.92,10,19,36,1,1015
106,3,本國銀行,日盛國際商業銀行#,173129,96188,533,996,416,435,5,0.35,194.75,1,4,6,0,94
106,3,本國銀行,安泰商業銀行,181274,68798,908,486,352,459,1,0.44,225.32,0,3,7,0,5
106,3,本國銀行,中國信託商業銀行#,6061006,3889999,77604,48960,14930,28783,750,0.16,594.18,61,164,423,42,103336
106,3,信用卡公司,台灣樂天信用卡股份有限公司,252784,178580,19666,633,166,1069,2,0.21,229.87,0,4,13,0,0
106,3,信用卡公司,台灣美國運通國際(股)公司,170659,112693,3954,3448,348,3663,2,0.17,373.66,3,3,77,0,84811
106,3,信用卡公司,台灣永旺信用卡(股)公司,76447,34695,77,1021,259,120,2,1.11,1662.24,1,2,2,0,194
106,3,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8210
